0,1,2,3,4
"{'student_id': 406, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.31170251230466123, 'quiz_score': 0.8548410279728867, 'interactive_engagement': 0.4688420015314002, 'time_spent': 53.19563914278349}","{'student_id': 406, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.40224588750853696, 'quiz_score': 0.7566347388599493, 'interactive_engagement': 0.46935428442868643, 'time_spent': 54.20051288382113}","{'student_id': 406, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4555942212360996, 'quiz_score': 0.7200818175540655, 'interactive_engagement': 0.35640766360984205, 'time_spent': 68.22876110569624}","{'student_id': 406, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.32610851318818496, 'quiz_score': 0.7399101215167413, 'interactive_engagement': 0.6370541948384391, 'time_spent': 65.45400303793991}","{'student_id': 406, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.39078346488638094, 'quiz_score': 0.8080234355545236, 'interactive_engagement': 0.2984087081828238, 'time_spent': 68.96459976112313}"
"{'student_id': 407, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.49098264519600154, 'quiz_score': 0.8733537176449346, 'interactive_engagement': 0.3945700904448786, 'time_spent': 69.40359247757421}","{'student_id': 407, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.4630573442616508, 'quiz_score': 0.7376547506355595, 'interactive_engagement': 0.4285668473664017, 'time_spent': 69.88632756311814}","{'student_id': 407, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.47558530494465795, 'quiz_score': 0.8584854801723043, 'interactive_engagement': 0.27706895390958886, 'time_spent': 62.317836990092765}","{'student_id': 407, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.20045368800526822, 'quiz_score': 0.5988308017080447, 'interactive_engagement': 0.5057850130230497, 'time_spent': 54.57428466685152}","{'student_id': 407, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.20962315319499453, 'quiz_score': 0.8282857844339274, 'interactive_engagement': 0.4893220392885092, 'time_spent': 60.845789658187535}"
"{'student_id': 408, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.9860485752951904, 'quiz_score': 0.6845801559791853, 'interactive_engagement': 0.3542839102421507, 'time_spent': 56.361170060157335}","{'student_id': 408, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7566593129227469, 'quiz_score': 0.6405037543366456, 'interactive_engagement': 0.43120022244548445, 'time_spent': 52.21604328952399}","{'student_id': 408, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8210823918872514, 'quiz_score': 0.6309462714042918, 'interactive_engagement': 0.4882490232965732, 'time_spent': 55.46695038455828}","{'student_id': 408, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.9120440647848489, 'quiz_score': 0.6995031170602947, 'interactive_engagement': 0.39778910456692823, 'time_spent': 40.08118512866878}","{'student_id': 408, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7477514678289379, 'quiz_score': 0.5985351852897679, 'interactive_engagement': 0.42220590610978437, 'time_spent': 57.7085659429956}"
"{'student_id': 409, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.3919623041959896, 'quiz_score': 0.6257612817535882, 'interactive_engagement': 0.2830522511440215, 'time_spent': 54.8238466436316}","{'student_id': 409, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.46216820962142485, 'quiz_score': 0.6291820699600188, 'interactive_engagement': 0.3260765090512167, 'time_spent': 55.04967863196324}","{'student_id': 409, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.35559820255009245, 'quiz_score': 0.8260032915675928, 'interactive_engagement': 0.4194865070887176, 'time_spent': 67.91007728190226}","{'student_id': 409, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.20663348603391105, 'quiz_score': 0.7459959893046083, 'interactive_engagement': 0.4132297714749655, 'time_spent': 65.06676010278639}","{'student_id': 409, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.4576685789328397, 'quiz_score': 0.7779932425683252, 'interactive_engagement': 0.3894034117441678, 'time_spent': 51.285505961865404}"
"{'student_id': 410, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.11938504544030683, 'quiz_score': 0.5449163851265637, 'interactive_engagement': 0.6990376525519779, 'time_spent': 68.38413258926462}","{'student_id': 410, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.34552559817130646, 'quiz_score': 0.4059547168671323, 'interactive_engagement': 0.8122311547022533, 'time_spent': 62.14820993108023}","{'student_id': 410, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.24831402093715896, 'quiz_score': 0.7187197925816069, 'interactive_engagement': 0.8592329212695012, 'time_spent': 66.17345372635315}","{'student_id': 410, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.059207907186983384, 'quiz_score': 0.42911883674035617, 'interactive_engagement': 0.6149003151010439, 'time_spent': 65.17708945811464}","{'student_id': 410, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.23361729317053956, 'quiz_score': 0.5926051697345939, 'interactive_engagement': 0.9839205853684205, 'time_spent': 40.91718159022862}"
"{'student_id': 411, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.27124074454796326, 'quiz_score': 0.5888158859148478, 'interactive_engagement': 0.7946659127323266, 'time_spent': 56.76559654300801}","{'student_id': 411, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.16534930767203093, 'quiz_score': 0.6637619444382465, 'interactive_engagement': 0.6830647792245838, 'time_spent': 65.9738510294033}","{'student_id': 411, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.34401098224347615, 'quiz_score': 0.3815786803673933, 'interactive_engagement': 0.9220221658596818, 'time_spent': 77.17829655201044}","{'student_id': 411, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.2533435305799439, 'quiz_score': 0.4595105710681641, 'interactive_engagement': 0.7241057127732592, 'time_spent': 46.37840153558923}","{'student_id': 411, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.22262708411494966, 'quiz_score': 0.5140453548762667, 'interactive_engagement': 0.6293774021495099, 'time_spent': 56.07700302678665}"
"{'student_id': 412, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.5419236570953713, 'quiz_score': 0.9001641208514826, 'interactive_engagement': 0.5590953519091689, 'time_spent': 21.648131063849707}","{'student_id': 412, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.4587771543480526, 'quiz_score': 0.8979500209725348, 'interactive_engagement': 0.6544563195331191, 'time_spent': 20.984025670052155}","{'student_id': 412, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.30849627239556204, 'quiz_score': 0.7582873818904339, 'interactive_engagement': 0.6540062519277683, 'time_spent': 30.02444380876708}","{'student_id': 412, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.5355982825114397, 'quiz_score': 1.0484393032137675, 'interactive_engagement': 0.4676889544474817, 'time_spent': 22.562472697215075}","{'student_id': 412, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.4030223838114309, 'quiz_score': 0.8155382153357627, 'interactive_engagement': 0.46163655123541975, 'time_spent': 33.59378870777804}"
"{'student_id': 413, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.4595551287471613, 'quiz_score': 0.7831538053078656, 'interactive_engagement': 0.7040245590683998, 'time_spent': 37.30258357608877}","{'student_id': 413, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.4119392147061889, 'quiz_score': 0.7574543310436216, 'interactive_engagement': 0.5259418921376012, 'time_spent': 32.31052719843312}","{'student_id': 413, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.3145994156759003, 'quiz_score': 0.7476135013791761, 'interactive_engagement': 0.6111798003834603, 'time_spent': 20.31968166567263}","{'student_id': 413, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.44713732567901693, 'quiz_score': 0.8668724169082701, 'interactive_engagement': 0.5922162051848405, 'time_spent': 30.066816603160806}","{'student_id': 413, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.547132322169684, 'quiz_score': 0.9228208347917455, 'interactive_engagement': 0.6230768613958707, 'time_spent': 25.56697796716756}"
"{'student_id': 414, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.23330310650610792, 'quiz_score': 0.8593696667303231, 'interactive_engagement': 0.2680622612884418, 'time_spent': 58.086195619531466}","{'student_id': 414, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.3321662517651289, 'quiz_score': 0.7025905228237815, 'interactive_engagement': 0.5762852949908568, 'time_spent': 68.87415839517493}","{'student_id': 414, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.2322157794152041, 'quiz_score': 0.7899742170631412, 'interactive_engagement': 0.5574027789975345, 'time_spent': 66.56153588597712}","{'student_id': 414, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.3755008867850208, 'quiz_score': 0.6421143553143024, 'interactive_engagement': 0.47174758324367283, 'time_spent': 51.142590878715836}","{'student_id': 414, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4442828600037471, 'quiz_score': 0.7729845414529931, 'interactive_engagement': 0.5803854298569403, 'time_spent': 64.33209362643004}"
"{'student_id': 415, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5115829152633324, 'quiz_score': 0.8201893382597576, 'interactive_engagement': 0.40323557526842446, 'time_spent': 31.527168786217256}","{'student_id': 415, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.4266278813866141, 'quiz_score': 0.9248222114622747, 'interactive_engagement': 0.3934939476408743, 'time_spent': 35.10850531521966}","{'student_id': 415, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.4370986720379978, 'quiz_score': 0.761267255037542, 'interactive_engagement': 0.43995400324221123, 'time_spent': 28.285659247052926}","{'student_id': 415, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5476922059084921, 'quiz_score': 0.7452647575168919, 'interactive_engagement': 0.45430041570849383, 'time_spent': 34.544842447267904}","{'student_id': 415, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5082011667551076, 'quiz_score': 0.7738876609889612, 'interactive_engagement': 0.45187077101998635, 'time_spent': 21.831822082691843}"
"{'student_id': 416, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7560644934078894, 'quiz_score': 0.8088958821462031, 'interactive_engagement': 0.4340427514759139, 'time_spent': 47.031783419895426}","{'student_id': 416, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8323125472684713, 'quiz_score': 0.5364660292732046, 'interactive_engagement': 0.4425753350310988, 'time_spent': 43.7277074333081}","{'student_id': 416, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7940691116249428, 'quiz_score': 0.6766380947483134, 'interactive_engagement': 0.3499523332553933, 'time_spent': 55.13658583746449}","{'student_id': 416, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.6999939286288431, 'quiz_score': 0.7276289785145238, 'interactive_engagement': 0.5029819216893768, 'time_spent': 54.877470548670765}","{'student_id': 416, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.8957570133719274, 'quiz_score': 0.6987728548223716, 'interactive_engagement': 0.44576139889504335, 'time_spent': 37.0925487905666}"
"{'student_id': 417, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.21256565489984097, 'quiz_score': 0.7103117462534467, 'interactive_engagement': 0.5371617247114095, 'time_spent': 63.67188428137602}","{'student_id': 417, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.42191868506319186, 'quiz_score': 0.6728589173576118, 'interactive_engagement': 0.46034443631528066, 'time_spent': 55.51855987191596}","{'student_id': 417, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.5050273119704741, 'quiz_score': 0.6457471964968557, 'interactive_engagement': 0.5822146420481125, 'time_spent': 61.156844480931156}","{'student_id': 417, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.42957161770989977, 'quiz_score': 0.6609837154743404, 'interactive_engagement': 0.47310395793308285, 'time_spent': 53.498138737115674}","{'student_id': 417, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.48952327269224183, 'quiz_score': 0.891541135006716, 'interactive_engagement': 0.4334121449383382, 'time_spent': 66.00388005762977}"
"{'student_id': 418, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.3460022275934596, 'quiz_score': 0.8616488654890896, 'interactive_engagement': 0.5293439905474924, 'time_spent': 20.9139322692224}","{'student_id': 418, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.3932886948524383, 'quiz_score': 1.0074973955831017, 'interactive_engagement': 0.5541713333702545, 'time_spent': 28.672658851331583}","{'student_id': 418, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.3461107417902506, 'quiz_score': 0.873986082281741, 'interactive_engagement': 0.5075977805340521, 'time_spent': 22.834886117198263}","{'student_id': 418, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.4874991639918153, 'quiz_score': 0.8326862856851538, 'interactive_engagement': 0.6545676245336116, 'time_spent': 34.0211967043973}","{'student_id': 418, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.5506094470410728, 'quiz_score': 0.9521995176042468, 'interactive_engagement': 0.6332515788383922, 'time_spent': 26.268188320284935}"
"{'student_id': 419, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.7483075134903963, 'quiz_score': 0.5675747122380522, 'interactive_engagement': 0.5182977499397367, 'time_spent': 45.80895794633516}","{'student_id': 419, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8444372020673162, 'quiz_score': 0.8084694710057173, 'interactive_engagement': 0.2786907751385482, 'time_spent': 45.36871013744196}","{'student_id': 419, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7501318994309715, 'quiz_score': 0.6715646105608205, 'interactive_engagement': 0.20286436462622295, 'time_spent': 44.04132110482568}","{'student_id': 419, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.8590330957933674, 'quiz_score': 0.6409965744810328, 'interactive_engagement': 0.3169300199719528, 'time_spent': 39.62493983990664}","{'student_id': 419, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7656503137555505, 'quiz_score': 0.5002926507499256, 'interactive_engagement': 0.35532128352709214, 'time_spent': 43.43089549238063}"
